s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,action,next_s0,next_s1,next_s2,next_s3,next_s4,next_s5,next_s6,next_s7,next_s8,next_s9,next_s10,next_s11,next_s12,next_s13,next_s14,next_s15,next_s16,next_s17,next_s18,next_s19,next_s20,next_s21,next_s22,next_s23,next_s24,next_s25,next_s26,next_s27,next_s28,next_s29,next_s30,next_s31,next_s32,next_s33,reward
5.0,0.000912,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000915,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002754,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.000941,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000943,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000943,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000944,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002782,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000912,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000915,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002754,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.000962,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000964,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000964,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000964,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002804,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000912,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000915,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002754,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.000985,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000986,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000986,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000987,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002826,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000912,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000915,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002754,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.001005,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001006,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001006,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001006,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002845,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000912,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000914,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000915,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002754,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.001023,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001024,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001024,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001025,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002864,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001047,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00105,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001051,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001052,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002888,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.001075,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001077,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001077,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001079,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002915,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001047,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00105,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001051,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001052,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002888,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.001102,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001104,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001104,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001104,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00294,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001047,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00105,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001051,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001052,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002888,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.001121,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001122,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001122,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001123,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002958,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001047,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00105,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001051,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001052,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002888,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.001139,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00114,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00114,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001141,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002976,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001047,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00105,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001051,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001052,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002888,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.001158,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001159,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001159,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001159,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002995,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001178,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00118,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003129,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.001198,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001198,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001198,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001199,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003148,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001178,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00118,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003129,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.001216,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001217,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001217,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001217,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003167,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001178,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00118,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003129,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.001239,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001239,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001239,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00124,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003189,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001178,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00118,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003129,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.001257,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001258,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001257,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001258,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003208,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001178,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00118,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003129,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.001276,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001277,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001276,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001277,0.09113311767578125,5000.0,5.0,1.0,3.0,0.003227,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003246,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.001316,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001317,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001317,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001318,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003264,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003246,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.001335,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001336,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001336,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001336,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003283,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003246,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.001354,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001355,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001355,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001355,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003302,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003246,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.001373,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001374,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001374,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001374,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003321,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001298,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003246,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.001392,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001392,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001392,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001393,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003339,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001412,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003238,0.09113311767578125,5000.0,5.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.00143,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001431,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001431,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001431,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003256,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001412,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003238,0.09113311767578125,5000.0,5.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.001448,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001449,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001449,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00145,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003274,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001412,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003238,0.09113311767578125,5000.0,5.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.001466,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001467,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001467,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001468,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003292,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001412,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003238,0.09113311767578125,5000.0,5.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.001488,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001489,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001489,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00149,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003314,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001412,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001413,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003238,0.09113311767578125,5000.0,5.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.001506,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001507,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001507,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001508,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003332,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.001535,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003359,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,0,5.0,0.00155,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001551,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001551,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001552,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003374,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001535,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003359,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,1,5.0,0.001569,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00157,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00157,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001571,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003393,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001535,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003359,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,2,5.0,0.001587,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001588,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001588,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001589,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003411,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001535,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003359,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,3,5.0,0.001606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001607,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001607,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00343,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001535,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003359,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,4,5.0,0.001624,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001624,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001624,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001625,0.09113311767578125,5000.0,5.0,1.0,5.0,0.003447,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001643,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001645,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003591,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,6.0,0.45454545454545453,0,5.0,0.001659,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00166,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001659,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00166,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003606,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001643,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001645,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003591,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,6.0,0.45454545454545453,1,5.0,0.001678,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001679,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001678,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001679,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003626,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001643,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001645,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003591,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,6.0,0.45454545454545453,2,5.0,0.001696,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001697,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001697,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001697,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003644,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001643,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001645,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003591,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,6.0,0.45454545454545453,3,5.0,0.001714,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003662,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001643,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001644,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001645,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003591,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,6.0,0.45454545454545453,4,5.0,0.001733,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001734,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001733,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001734,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003681,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001754,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001755,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001754,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001755,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003586,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,0,5.0,0.001769,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00177,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001769,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00177,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003601,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001754,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001755,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001754,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001755,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003586,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,1,5.0,0.001787,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001788,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001787,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001788,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003619,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
5.0,0.001754,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001755,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001754,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001755,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003586,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,6.0,0.45454545454545453,2,5.0,0.001805,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001806,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001805,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001806,0.09113311767578125,5000.0,5.0,1.0,4.0,0.003637,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.20454545454545453
